center,left,right,steering,throttle,brake,speed
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_12_10_855.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_12_10_855.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_12_10_855.jpg,-0.05865103,0.000960939,0,20.13799
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_12_10_937.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_12_10_937.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_12_10_937.jpg,-0.05865103,0,0,19.96111
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_12_11_022.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_12_11_022.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_12_11_022.jpg,-0.05865103,0,0,19.79366
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_12_11_100.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_12_11_100.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_12_11_100.jpg,-0.03812317,0,0,19.62835
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_12_11_189.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_12_11_189.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_12_11_189.jpg,-0.03812317,0,0,19.7915
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_12_11_275.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_12_11_275.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_12_11_275.jpg,-0.03812317,0,0,19.6437
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_12_11_359.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_12_11_359.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_12_11_359.jpg,-0.002932551,0,0,19.4984
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_12_11_444.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_12_11_444.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_12_11_444.jpg,0.03812317,0,0,19.35131
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_12_11_548.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_12_11_548.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_12_11_548.jpg,0.03812317,0,0,18.70189
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_12_11_618.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_12_11_618.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_12_11_618.jpg,0.03812317,0,0,18.54119
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_12_11_711.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_12_11_711.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_12_11_711.jpg,0.03812317,0,0,18.83404
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_12_11_779.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_12_11_779.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_12_11_779.jpg,0.03812317,0,0,18.22994
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_12_11_863.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_12_11_863.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_12_11_863.jpg,0.03812317,0,0,18.07699
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_12_11_950.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_12_11_950.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_12_11_950.jpg,0.03812317,0,0,18.39418
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_12_12_036.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_12_12_036.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_12_12_036.jpg,0.03812317,0,0,18.24961
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_12_12_120.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_12_12_120.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_12_12_120.jpg,0.03812317,0,0,18.10601
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_12_12_202.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_12_12_202.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_12_12_202.jpg,0.03812317,0,0,17.96287
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_12_12_290.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_12_12_290.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_12_12_290.jpg,0.03225806,0,0,17.25992
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_12_12_371.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_12_12_371.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_12_12_371.jpg,0.03225806,0,0,17.11609
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_12_12_458.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_12_12_458.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_12_12_458.jpg,0.01466276,0,0,16.97339
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_12_12_542.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_12_12_542.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_12_12_542.jpg,0.008797654,0,0,16.83202
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_12_12_623.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_12_12_623.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_12_12_623.jpg,0,0,0,16.69196
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_12_12_704.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_12_12_704.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_12_12_704.jpg,0,0,0,16.55326
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_12_12_790.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_12_12_790.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_12_12_790.jpg,0,0,0,16.92661
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_12_12_878.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_12_12_878.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_12_12_878.jpg,0,0,0,16.79367
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_12_12_984.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_12_12_984.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_12_12_984.jpg,0,0,0,16.66172
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_12_13_064.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_12_13_064.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_12_13_064.jpg,0,0,0,16.5314
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_12_13_148.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_12_13_148.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_12_13_148.jpg,0,0,0,15.82227
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_12_13_231.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_12_13_231.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_12_13_231.jpg,0,0,0,15.70022
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_12_13_321.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_12_13_321.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_12_13_321.jpg,-0.02052786,0,0,15.58396
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_12_13_422.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_12_13_422.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_12_13_422.jpg,-0.03812317,0,0,15.97002
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_12_13_486.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_12_13_486.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_12_13_486.jpg,-0.03812317,0,0,15.84477
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_12_13_579.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_12_13_579.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_12_13_579.jpg,-0.03812317,0,0,15.72019
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_12_13_739.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_12_13_739.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_12_13_739.jpg,-0.05278593,0,0,15.47329
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_12_13_810.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_12_13_810.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_12_13_810.jpg,-0.05278593,0.2192234,0,15.46165
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_12_13_897.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_12_13_897.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_12_13_897.jpg,-0.06158357,0.4693922,0,15.76207
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_12_13_973.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_12_13_973.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_12_13_973.jpg,-0.07917888,0.7106595,0,16.13178
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_12_14_034.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_12_14_034.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_12_14_034.jpg,-0.07917888,0.9374363,0,16.82181
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_12_14_115.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_12_14_115.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_12_14_115.jpg,-0.07917888,1,0,17.63061
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_12_14_199.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_12_14_199.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_12_14_199.jpg,-0.07331378,1,0,18.45468
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_12_14_298.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_12_14_298.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_12_14_298.jpg,-0.04692082,1,0,19.61321
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_12_14_370.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_12_14_370.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_12_14_370.jpg,-0.04692082,1,0,20.41339
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_12_14_443.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_12_14_443.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_12_14_443.jpg,-0.04398827,1,0,20.92921
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_12_14_531.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_12_14_531.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_12_14_531.jpg,-0.04398827,1,0,21.99122
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_12_14_600.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_12_14_600.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_12_14_600.jpg,-0.04398827,1,0,22.54783
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_12_14_685.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_12_14_685.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_12_14_685.jpg,-0.04398827,1,0,23.34236
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_12_14_761.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_12_14_761.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_12_14_761.jpg,-0.04105572,1,0,24.12644
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_12_14_853.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_12_14_853.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_12_14_853.jpg,0.02346041,1,0,25.09254
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_12_14_998.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_12_14_998.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_12_14_998.jpg,0.03519062,0.5623851,0,25.93125
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_12_15_080.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_12_15_080.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_12_15_080.jpg,0.03519062,0.3171136,0,26.06494
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_12_15_149.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_12_15_149.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_12_15_149.jpg,0.03519062,0.5256909,0,26.34428
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_12_15_226.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_12_15_226.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_12_15_226.jpg,0.03519062,0.7570882,0,26.68829
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_12_15_307.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_12_15_307.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_12_15_307.jpg,0.03519062,0.995033,0,27.40719
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_12_15_383.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_12_15_383.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_12_15_383.jpg,0.03519062,1,0,28.15159
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_12_15_460.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_12_15_460.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_12_15_460.jpg,0.03519062,1,0,28.89248
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_12_15_532.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_12_15_532.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_12_15_532.jpg,0.03519062,1,0,29.62711
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_12_15_609.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_12_15_609.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_12_15_609.jpg,-0.005865103,1,0,30.19175
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_12_15_689.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_12_15_689.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_12_15_689.jpg,-0.08797655,0.7655028,0,30.12582
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_12_15_766.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_12_15_766.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_12_15_766.jpg,-0.1378299,0.5292401,0,30.07672
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_12_15_838.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_12_15_838.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_12_15_838.jpg,-0.1935484,0.3130469,0,30.00762
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_12_15_915.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_12_15_915.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_12_15_915.jpg,-0.202346,0.08594864,0,29.85497
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_12_15_989.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_12_15_989.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_12_15_989.jpg,-0.202346,0,0,29.62243
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_12_16_088.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_12_16_088.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_12_16_088.jpg,-0.2082111,0,0,29.37733
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_12_16_156.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_12_16_156.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_12_16_156.jpg,-0.2258064,0,0,29.13204
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_12_16_235.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_12_16_235.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_12_16_235.jpg,-0.2258064,0,0,28.89081
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_12_16_307.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_12_16_307.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_12_16_307.jpg,-0.2258064,0,0,28.71201
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_12_16_392.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_12_16_392.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_12_16_392.jpg,-0.2258064,0,0,28.41756
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_12_16_475.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_12_16_475.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_12_16_475.jpg,-0.170088,0,0,28.19245
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_12_16_549.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_12_16_549.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_12_16_549.jpg,0.04692082,0,0,27.94588
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_12_16_642.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_12_16_642.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_12_16_642.jpg,0.1114369,0,0,27.69808
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_12_16_794.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_12_16_794.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_12_16_794.jpg,0.3431085,0,0,27.11966
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_12_16_861.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_12_16_861.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_12_16_861.jpg,0.3782991,0,0,26.95926
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_12_16_951.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_12_16_951.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_12_16_951.jpg,0.4076246,0,0,26.64442
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_12_17_023.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_12_17_023.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_12_17_023.jpg,0.4369501,0,0,26.38113
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_12_17_102.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_12_17_102.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_12_17_102.jpg,0.4662757,0,0,26.06018
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_12_17_176.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_12_17_176.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_12_17_176.jpg,0.4721408,0,0,25.86823
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_12_17_253.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_12_17_253.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_12_17_253.jpg,0.4721408,0,0,25.57817
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_12_17_337.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_12_17_337.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_12_17_337.jpg,0.3929619,0,0,25.38981
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_12_17_432.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_12_17_432.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_12_17_432.jpg,0.2961877,0,0,25.1734
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_12_17_503.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_12_17_503.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_12_17_503.jpg,0.2228739,0,0,25.03014
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_12_17_571.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_12_17_571.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_12_17_571.jpg,0.1612903,0,0,24.83582
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_12_17_656.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_12_17_656.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_12_17_656.jpg,0.06158357,0,0,24.63396
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_12_17_729.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_12_17_729.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_12_17_729.jpg,0.02932551,0,0,24.4325
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_12_17_807.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_12_17_807.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_12_17_807.jpg,-0.07038123,0,0,24.27252
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_12_17_885.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_12_17_885.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_12_17_885.jpg,-0.2521994,0,0,24.00443
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_12_17_958.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_12_17_958.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_12_17_958.jpg,-0.255132,0,0,23.77708
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_12_18_034.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_12_18_034.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_12_18_034.jpg,-0.2844575,0,0,23.55835
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_12_18_116.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_12_18_116.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_12_18_116.jpg,-0.3636364,0,0,23.3254
C:\Users\zzyan\Desktop\Data_0417\IMG\center_2017_04_17_22_12_18_196.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\left_2017_04_17_22_12_18_196.jpg,C:\Users\zzyan\Desktop\Data_0417\IMG\right_2017_04_17_22_12_18_196.jpg,-0.4516129,0,0,23.07564
