center,left,right,steering,throttle,brake,speed
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_44_28_065.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_44_28_065.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_44_28_065.jpg,-0.255132,0,0,8.258509
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_44_28_183.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_44_28_183.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_44_28_183.jpg,-0.255132,0,0,8.160135
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_44_28_289.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_44_28_289.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_44_28_289.jpg,-0.2111437,0,0,8.082448
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_44_28_400.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_44_28_400.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_44_28_400.jpg,-0.2111437,0,0,7.988404
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_44_28_521.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_44_28_521.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_44_28_521.jpg,-0.2082111,0,0,7.89545
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_44_28_633.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_44_28_633.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_44_28_633.jpg,0,0.3353416,0,8.258641
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_44_28_742.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_44_28_742.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_44_28_742.jpg,0,0.6659417,0,8.960581
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_44_28_853.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_44_28_853.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_44_28_853.jpg,0,0.9943935,0,10.26899
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_44_28_969.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_44_28_969.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_44_28_969.jpg,0,0.6443556,0,10.97809
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_44_29_092.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_44_29_092.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_44_29_092.jpg,0,0.2773257,0,11.46606
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_44_29_199.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_44_29_199.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_44_29_199.jpg,0,0,0,11.24147
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_44_29_315.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_44_29_315.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_44_29_315.jpg,0,0,0,11.10984
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_44_29_436.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_44_29_436.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_44_29_436.jpg,0,0,0,10.98002
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_44_29_544.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_44_29_544.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_44_29_544.jpg,0,0,0,10.87346
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_44_29_658.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_44_29_658.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_44_29_658.jpg,0,0.3375663,0,11.20856
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_44_29_772.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_44_29_772.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_44_29_772.jpg,0.08211145,0.6804905,0,11.98798
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_44_29_887.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_44_29_887.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_44_29_887.jpg,0.1495601,1,0,12.96161
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_44_30_024.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_44_30_024.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_44_30_024.jpg,0.1759531,1,0,14.32561
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_44_30_133.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_44_30_133.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_44_30_133.jpg,0.2228739,1,0,15.93452
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_44_30_242.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_44_30_242.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_44_30_242.jpg,0.2375367,1,0,16.77144
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_44_30_347.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_44_30_347.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_44_30_347.jpg,0.2404692,1,0,18.0145
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_44_30_460.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_44_30_460.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_44_30_460.jpg,0.2639296,1,0,19.22212
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_44_30_570.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_44_30_570.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_44_30_570.jpg,0.2639296,1,0,20.11107
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_44_30_688.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_44_30_688.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_44_30_688.jpg,0.2639296,1,0,21.3354
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_44_30_804.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_44_30_804.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_44_30_804.jpg,0.2639296,1,0,22.54016
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_44_30_917.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_44_30_917.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_44_30_917.jpg,0.2639296,1,0,23.72236
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_44_31_029.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_44_31_029.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_44_31_029.jpg,0.2346041,0.6637207,0,24.35723
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_44_31_137.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_44_31_137.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_44_31_137.jpg,0,0.3407533,0,24.56901
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_44_31_244.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_44_31_244.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_44_31_244.jpg,0,0.02062423,0,24.40818
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_44_31_350.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_44_31_350.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_44_31_350.jpg,0,0,0,24.15394
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_44_31_462.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_44_31_462.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_44_31_462.jpg,0,0,0,23.86464
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_44_31_575.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_44_31_575.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_44_31_575.jpg,0,0,0,23.57727
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_44_31_680.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_44_31_680.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_44_31_680.jpg,0,0,0,23.34013
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_44_31_784.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_44_31_784.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_44_31_784.jpg,0,0,0,23.10516
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_44_31_894.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_44_31_894.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_44_31_894.jpg,0,0,0,22.82674
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_44_32_009.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_44_32_009.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_44_32_009.jpg,0,0,0,22.5973
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_44_32_117.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_44_32_117.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_44_32_117.jpg,0,0,0,22.32514
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_44_32_219.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_44_32_219.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_44_32_219.jpg,0,0,0,22.10108
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_44_32_326.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_44_32_326.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_44_32_326.jpg,0,0,0,21.87928
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_44_32_439.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_44_32_439.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_44_32_439.jpg,0,0,0,21.61605
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_44_32_562.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_44_32_562.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_44_32_562.jpg,0,0,0,21.356
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_44_32_664.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_44_32_664.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_44_32_664.jpg,0,0,0,21.14184
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_44_32_760.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_44_32_760.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_44_32_760.jpg,0,0,0,20.93004
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_44_32_864.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_44_32_864.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_44_32_864.jpg,0,0,0,20.72029
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_44_32_976.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_44_32_976.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_44_32_976.jpg,0,0,0,20.47136
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_44_33_086.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_44_33_086.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_44_33_086.jpg,0,0,0,20.26616
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_44_33_190.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_44_33_190.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_44_33_190.jpg,0,0,0,20.06294
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_44_33_302.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_44_33_302.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_44_33_302.jpg,0,0,0,19.8217
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_44_33_397.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_44_33_397.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_44_33_397.jpg,0,0,0,19.62275
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_44_33_510.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_44_33_510.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_44_33_510.jpg,0,0,0,19.42575
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_44_33_616.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_44_33_616.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_44_33_616.jpg,0,0,0,19.19198
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_44_33_730.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_44_33_730.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_44_33_730.jpg,0.04692082,0,0,18.99753
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_44_33_821.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_44_33_821.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_44_33_821.jpg,0.04985337,0,0,18.80536
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_44_33_924.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_44_33_924.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_44_33_924.jpg,0.04985337,0,0,18.61764
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_44_34_020.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_44_34_020.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_44_34_020.jpg,0.05278593,0,0,18.42652
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_44_34_125.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_44_34_125.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_44_34_125.jpg,0.07038123,0,0,18.25429
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_44_34_233.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_44_34_233.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_44_34_233.jpg,0.07038123,0,0,18.10659
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_44_34_332.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_44_34_332.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_44_34_332.jpg,0.1290323,0,0,17.62267
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_44_34_429.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_44_34_429.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_44_34_429.jpg,0.1466276,0,0,17.42992
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_44_34_530.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_44_34_530.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_44_34_530.jpg,0.1466276,0,0,17.72704
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_44_34_639.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_44_34_639.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_44_34_639.jpg,0.1466276,0,0,17.36255
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_44_34_742.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_44_34_742.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_44_34_742.jpg,0.1466276,0,0,17.10723
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_44_34_858.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_44_34_858.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_44_34_858.jpg,0.09090909,0,0,16.97541
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_44_34_955.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_44_34_955.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_44_34_955.jpg,0.07917888,0,0,16.69644
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_44_35_056.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_44_35_056.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_44_35_056.jpg,0,0,0,16.50566
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_44_35_166.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_44_35_166.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_44_35_166.jpg,0,0,0,16.53216
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_44_35_272.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_44_35_272.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_44_35_272.jpg,0,0,0,16.30541
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_44_35_354.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_44_35_354.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_44_35_354.jpg,0,0,0,15.91697
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_44_35_463.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_44_35_463.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_44_35_463.jpg,0,0,0,15.98325
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_44_35_573.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_44_35_573.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_44_35_573.jpg,0,0,0,15.79404
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_44_35_698.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_44_35_698.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_44_35_698.jpg,0,0,0,15.40158
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_44_35_802.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_44_35_802.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_44_35_802.jpg,0,0,0,15.48354
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_44_35_902.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_44_35_902.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_44_35_902.jpg,0,0,0,15.09204
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_44_35_996.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_44_35_996.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_44_35_996.jpg,0,0,0,15.18366
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_44_36_093.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_44_36_093.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_44_36_093.jpg,0,0,0,14.81597
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_44_36_200.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_44_36_200.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_44_36_200.jpg,-0.002932551,0,0,14.89474
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_44_36_309.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_44_36_309.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_44_36_309.jpg,-0.01173021,0,0,14.71699
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_44_36_410.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_44_36_410.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_44_36_410.jpg,-0.01759531,0,0,14.60001
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_44_36_509.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_44_36_509.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_44_36_509.jpg,-0.02932551,0,0,14.23299
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_44_36_618.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_44_36_618.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_44_36_618.jpg,-0.02932551,0,0,14.07465
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_44_36_714.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_44_36_714.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_44_36_714.jpg,-0.03225806,0,0,14.13611
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_44_36_843.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_44_36_843.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_44_36_843.jpg,-0.03225806,0,0,13.9641
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_44_36_949.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_44_36_949.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_44_36_949.jpg,-0.04692082,0,0,13.80918
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_44_37_037.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_44_37_037.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_44_37_037.jpg,-0.04985337,0,0,13.69559
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_44_37_142.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_44_37_142.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_44_37_142.jpg,-0.04985337,0,0,13.34388
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_44_37_245.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_44_37_245.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_44_37_245.jpg,-0.04985337,0,0,13.41274
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_44_37_352.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_44_37_352.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_44_37_352.jpg,-0.04985337,0,0,13.25821
C:\Users\zzyan\Desktop\Data_reverse\IMG\center_2017_04_21_22_44_37_463.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\left_2017_04_21_22_44_37_463.jpg,C:\Users\zzyan\Desktop\Data_reverse\IMG\right_2017_04_21_22_44_37_463.jpg,-0.04692082,0,0,12.89067
